GEO.id,GEO.id2,GEO.display-label,HD01_VD09,HD01_VD16,HD01_VD23,HD01_VD30,HD01_VD44
Id,Id2,Geography,"Estimate; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - carpooled:",Estimate; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Walked:,Estimate; Total: - Worked at home:
0100000US,,United States,111448640,13588601,7476312,4030730,6661892
8600000US06390,6390,ZCTA5 06390,47,49,24,51,7
8600000US07421,7421,ZCTA5 07421,3244,236,159,33,194
8600000US10001,10001,ZCTA5 10001,476,142,5878,5184,895
8600000US10002,10002,ZCTA5 10002,1942,1064,18582,8673,1608
8600000US10003,10003,ZCTA5 10003,1347,534,18064,8534,2631
8600000US10004,10004,ZCTA5 10004,138,11,1272,427,155
8600000US10005,10005,ZCTA5 10005,81,5,4253,2101,216
8600000US10006,10006,ZCTA5 10006,47,74,1234,900,158
8600000US10007,10007,ZCTA5 10007,306,15,1935,865,218
8600000US10009,10009,ZCTA5 10009,1665,546,19766,7144,1771
8600000US10010,10010,ZCTA5 10010,802,189,11136,4939,1523
8600000US10011,10011,ZCTA5 10011,1611,291,18007,8146,2477
8600000US10012,10012,ZCTA5 10012,644,225,7976,4653,928
8600000US10013,10013,ZCTA5 10013,688,204,7407,4556,1330
8600000US10014,10014,ZCTA5 10014,1011,293,11057,4822,2414
8600000US10016,10016,ZCTA5 10016,864,531,12636,14263,2335
8600000US10017,10017,ZCTA5 10017,592,77,4189,5424,811
8600000US10018,10018,ZCTA5 10018,209,40,3107,2857,336
8600000US10019,10019,ZCTA5 10019,1150,228,11534,9429,1861
8600000US10020,10020,ZCTA5 10020,0,0,0,0,0
8600000US10021,10021,ZCTA5 10021,2190,659,11275,7042,1699
8600000US10022,10022,ZCTA5 10022,1556,352,7637,6643,1821
8600000US10023,10023,ZCTA5 10023,1540,490,20946,5813,2956
8600000US10024,10024,ZCTA5 10024,1608,559,24331,2546,2908
8600000US10025,10025,ZCTA5 10025,3147,944,32342,5117,3521
8600000US10026,10026,ZCTA5 10026,1003,135,14096,1223,1304
8600000US10027,10027,ZCTA5 10027,1986,299,18120,3814,1917
8600000US10028,10028,ZCTA5 10028,2160,205,18308,4070,2506
8600000US10029,10029,ZCTA5 10029,2080,256,22036,5504,1309
8600000US10030,10030,ZCTA5 10030,1085,414,9495,1105,748
8600000US10031,10031,ZCTA5 10031,2113,552,24078,1864,1747
8600000US10032,10032,ZCTA5 10032,2365,1202,19488,3995,1710
8600000US10033,10033,ZCTA5 10033,2094,1410,18777,3242,1429
8600000US10034,10034,ZCTA5 10034,2457,645,14039,1982,1221
8600000US10035,10035,ZCTA5 10035,1179,227,9307,1278,442
8600000US10036,10036,ZCTA5 10036,666,186,8174,6985,1087
8600000US10037,10037,ZCTA5 10037,613,127,6136,918,396
8600000US10038,10038,ZCTA5 10038,521,62,6566,3533,778
8600000US10039,10039,ZCTA5 10039,1031,253,8103,878,381
8600000US10040,10040,ZCTA5 10040,1572,733,14987,2361,1536
8600000US10044,10044,ZCTA5 10044,260,14,4376,288,87
8600000US10065,10065,ZCTA5 10065,1425,265,6803,6659,1566
8600000US10069,10069,ZCTA5 10069,138,30,2171,332,197
8600000US10075,10075,ZCTA5 10075,1324,246,7421,2405,1057
8600000US10103,10103,ZCTA5 10103,0,0,0,0,0
8600000US10110,10110,ZCTA5 10110,0,0,0,0,0
8600000US10111,10111,ZCTA5 10111,0,0,0,0,0
8600000US10112,10112,ZCTA5 10112,0,0,0,0,0
8600000US10115,10115,ZCTA5 10115,0,0,0,0,0
8600000US10119,10119,ZCTA5 10119,0,0,0,0,0
8600000US10128,10128,ZCTA5 10128,1974,814,24211,4486,3278
8600000US10152,10152,ZCTA5 10152,0,0,0,0,0
8600000US10153,10153,ZCTA5 10153,0,0,0,0,0
8600000US10154,10154,ZCTA5 10154,0,0,0,0,0
8600000US10162,10162,ZCTA5 10162,100,0,356,86,95
8600000US10165,10165,ZCTA5 10165,0,0,0,0,0
8600000US10167,10167,ZCTA5 10167,0,0,0,0,0
8600000US10168,10168,ZCTA5 10168,0,0,0,0,0
8600000US10169,10169,ZCTA5 10169,0,0,0,0,0
8600000US10170,10170,ZCTA5 10170,0,0,0,0,0
8600000US10171,10171,ZCTA5 10171,0,0,0,0,0
8600000US10172,10172,ZCTA5 10172,0,0,0,0,0
8600000US10173,10173,ZCTA5 10173,0,0,0,0,0
8600000US10174,10174,ZCTA5 10174,0,0,0,0,0
8600000US10177,10177,ZCTA5 10177,0,0,0,0,0
8600000US10199,10199,ZCTA5 10199,0,0,0,0,0
8600000US10271,10271,ZCTA5 10271,0,0,0,0,0
8600000US10278,10278,ZCTA5 10278,0,0,0,0,0
8600000US10279,10279,ZCTA5 10279,0,0,0,0,0
8600000US10280,10280,ZCTA5 10280,489,63,3249,1738,340
8600000US10282,10282,ZCTA5 10282,104,84,1315,1093,151
8600000US10301,10301,ZCTA5 10301,6735,888,7153,883,549
8600000US10302,10302,ZCTA5 10302,3736,371,2401,276,204
8600000US10303,10303,ZCTA5 10303,4645,700,3878,268,73
8600000US10304,10304,ZCTA5 10304,8358,1022,6712,387,585
8600000US10305,10305,ZCTA5 10305,8850,1260,6822,696,596
8600000US10306,10306,ZCTA5 10306,14196,2078,6909,543,504
8600000US10307,10307,ZCTA5 10307,4505,357,1242,53,176
8600000US10308,10308,ZCTA5 10308,8497,1198,3834,191,245
8600000US10309,10309,ZCTA5 10309,10113,1062,3565,235,188
8600000US10310,10310,ZCTA5 10310,5288,1060,2906,390,231
8600000US10311,10311,ZCTA5 10311,0,0,0,0,0
8600000US10312,10312,ZCTA5 10312,18092,2189,6399,232,818
8600000US10314,10314,ZCTA5 10314,23646,3647,10518,824,976
8600000US10451,10451,ZCTA5 10451,2198,237,12134,1815,639
8600000US10452,10452,ZCTA5 10452,4156,1154,19401,2090,922
8600000US10453,10453,ZCTA5 10453,4401,1277,20058,2565,1282
8600000US10454,10454,ZCTA5 10454,1237,363,9163,1335,313
8600000US10455,10455,ZCTA5 10455,1946,347,10137,1359,576
8600000US10456,10456,ZCTA5 10456,4681,1314,21313,2968,949
8600000US10457,10457,ZCTA5 10457,4026,846,16753,1968,1188
8600000US10458,10458,ZCTA5 10458,4626,959,20705,4047,1195
8600000US10459,10459,ZCTA5 10459,2176,662,11520,994,666
8600000US10460,10460,ZCTA5 10460,3819,961,14007,1341,571
8600000US10461,10461,ZCTA5 10461,7969,1875,10141,1854,601
8600000US10462,10462,ZCTA5 10462,7296,1953,22815,2503,933
8600000US10463,10463,ZCTA5 10463,7551,1542,17950,2494,1498
8600000US10464,10464,ZCTA5 10464,1187,81,362,159,72
8600000US10465,10465,ZCTA5 10465,9879,1893,6320,992,567
8600000US10466,10466,ZCTA5 10466,10651,1637,15577,1462,715
8600000US10467,10467,ZCTA5 10467,8251,1475,25358,3130,1147
8600000US10468,10468,ZCTA5 10468,4425,1268,21998,2851,1304
8600000US10469,10469,ZCTA5 10469,11738,2096,14120,1480,807
8600000US10470,10470,ZCTA5 10470,2333,454,3333,524,147
8600000US10471,10471,ZCTA5 10471,3434,615,4196,677,675
8600000US10472,10472,ZCTA5 10472,4687,994,17331,1629,654
8600000US10473,10473,ZCTA5 10473,8027,1338,11563,1208,219
8600000US10474,10474,ZCTA5 10474,778,144,2370,605,184
8600000US10475,10475,ZCTA5 10475,6261,654,10867,908,176
8600000US10501,10501,ZCTA5 10501,527,48,36,0,10
8600000US10502,10502,ZCTA5 10502,1871,202,516,81,154
8600000US10503,10503,ZCTA5 10503,38,0,36,0,0
8600000US10504,10504,ZCTA5 10504,2529,27,675,13,401
8600000US10505,10505,ZCTA5 10505,223,54,43,0,19
8600000US10506,10506,ZCTA5 10506,1591,95,413,29,394
8600000US10507,10507,ZCTA5 10507,1565,167,459,123,108
8600000US10509,10509,ZCTA5 10509,7377,1180,923,92,500
8600000US10510,10510,ZCTA5 10510,2658,230,1265,110,443
8600000US10511,10511,ZCTA5 10511,951,98,91,0,32
8600000US10512,10512,ZCTA5 10512,9595,866,783,62,611
8600000US10514,10514,ZCTA5 10514,2911,223,1995,72,589
8600000US10516,10516,ZCTA5 10516,1721,169,576,117,312
8600000US10517,10517,ZCTA5 10517,285,15,0,0,0
8600000US10518,10518,ZCTA5 10518,443,28,137,35,66
8600000US10519,10519,ZCTA5 10519,0,43,0,0,30
8600000US10520,10520,ZCTA5 10520,3748,260,1411,161,484
8600000US10522,10522,ZCTA5 10522,3070,728,1299,338,293
8600000US10523,10523,ZCTA5 10523,3169,614,789,318,144
8600000US10524,10524,ZCTA5 10524,1254,136,318,20,275
8600000US10526,10526,ZCTA5 10526,470,31,99,0,75
8600000US10527,10527,ZCTA5 10527,315,0,62,0,11
8600000US10528,10528,ZCTA5 10528,3596,222,1617,279,300
8600000US10530,10530,ZCTA5 10530,3955,436,1712,134,552
8600000US10532,10532,ZCTA5 10532,1794,125,265,20,108
8600000US10533,10533,ZCTA5 10533,2196,202,833,95,270
8600000US10535,10535,ZCTA5 10535,288,53,0,0,0
8600000US10536,10536,ZCTA5 10536,3230,276,813,93,642
8600000US10537,10537,ZCTA5 10537,555,95,92,0,34
8600000US10538,10538,ZCTA5 10538,3065,216,3356,205,987
8600000US10541,10541,ZCTA5 10541,10647,1455,799,176,534
8600000US10543,10543,ZCTA5 10543,5470,484,2616,719,417
8600000US10545,10545,ZCTA5 10545,0,0,0,36,8
8600000US10546,10546,ZCTA5 10546,478,22,120,0,35
8600000US10547,10547,ZCTA5 10547,2818,300,377,274,48
8600000US10548,10548,ZCTA5 10548,1168,178,259,8,68
8600000US10549,10549,ZCTA5 10549,4901,754,1254,661,410
8600000US10550,10550,ZCTA5 10550,8083,1412,4869,1596,394
8600000US10552,10552,ZCTA5 10552,5887,606,2741,301,387
8600000US10553,10553,ZCTA5 10553,2920,221,1520,115,49
8600000US10560,10560,ZCTA5 10560,1691,77,233,41,309
8600000US10562,10562,ZCTA5 10562,9034,2492,2039,1095,696
8600000US10566,10566,ZCTA5 10566,6707,1974,2068,690,382
8600000US10567,10567,ZCTA5 10567,7252,509,1405,95,451
8600000US10570,10570,ZCTA5 10570,4114,382,987,304,320
8600000US10573,10573,ZCTA5 10573,10549,1793,3545,1646,631
8600000US10576,10576,ZCTA5 10576,1286,92,463,100,429
8600000US10577,10577,ZCTA5 10577,829,213,349,615,354
8600000US10578,10578,ZCTA5 10578,451,0,53,0,8
8600000US10579,10579,ZCTA5 10579,3575,369,499,12,192
8600000US10580,10580,ZCTA5 10580,3313,311,2311,233,571
8600000US10583,10583,ZCTA5 10583,8850,955,6574,240,1478
8600000US10588,10588,ZCTA5 10588,995,72,65,0,115
8600000US10589,10589,ZCTA5 10589,2842,127,275,31,240
8600000US10590,10590,ZCTA5 10590,2506,141,338,64,269
8600000US10591,10591,ZCTA5 10591,6246,691,2609,999,605
8600000US10594,10594,ZCTA5 10594,1973,116,224,24,128
8600000US10595,10595,ZCTA5 10595,2121,290,492,260,174
8600000US10596,10596,ZCTA5 10596,516,86,79,21,37
8600000US10597,10597,ZCTA5 10597,540,0,58,0,0
8600000US10598,10598,ZCTA5 10598,11772,901,969,173,757
8600000US10601,10601,ZCTA5 10601,2771,341,1367,807,287
8600000US10603,10603,ZCTA5 10603,6630,782,1570,404,375
8600000US10604,10604,ZCTA5 10604,3792,575,631,279,178
8600000US10605,10605,ZCTA5 10605,5782,818,1439,407,384
8600000US10606,10606,ZCTA5 10606,4720,1087,1890,878,397
8600000US10607,10607,ZCTA5 10607,2781,194,520,80,213
8600000US10701,10701,ZCTA5 10701,12339,2438,7348,1263,801
8600000US10703,10703,ZCTA5 10703,5165,1149,1691,256,225
8600000US10704,10704,ZCTA5 10704,9509,1488,4331,655,327
8600000US10705,10705,ZCTA5 10705,7871,1235,5857,1368,397
8600000US10706,10706,ZCTA5 10706,2329,232,1255,198,399
8600000US10707,10707,ZCTA5 10707,2815,182,1350,201,292
8600000US10708,10708,ZCTA5 10708,5336,523,3746,544,562
8600000US10709,10709,ZCTA5 10709,3160,137,969,164,214
8600000US10710,10710,ZCTA5 10710,8731,1513,2353,395,378
8600000US10801,10801,ZCTA5 10801,10424,1925,4730,1901,794
8600000US10803,10803,ZCTA5 10803,3044,501,1897,174,254
8600000US10804,10804,ZCTA5 10804,4180,338,1491,141,872
8600000US10805,10805,ZCTA5 10805,5212,898,1522,627,317
8600000US10901,10901,ZCTA5 10901,8357,835,1279,208,632
8600000US10910,10910,ZCTA5 10910,27,0,0,0,0
8600000US10911,10911,ZCTA5 10911,0,0,0,0,0
8600000US10913,10913,ZCTA5 10913,1988,333,167,79,82
8600000US10914,10914,ZCTA5 10914,206,0,0,0,0
8600000US10915,10915,ZCTA5 10915,0,14,0,0,0
8600000US10916,10916,ZCTA5 10916,1504,140,62,0,66
8600000US10917,10917,ZCTA5 10917,714,186,57,0,14
8600000US10918,10918,ZCTA5 10918,4640,389,544,96,511
8600000US10919,10919,ZCTA5 10919,437,52,4,0,35
8600000US10920,10920,ZCTA5 10920,3549,269,266,9,228
8600000US10921,10921,ZCTA5 10921,1538,198,29,24,90
8600000US10922,10922,ZCTA5 10922,875,70,45,13,62
8600000US10923,10923,ZCTA5 10923,3483,435,361,52,145
8600000US10924,10924,ZCTA5 10924,4873,406,243,130,510
8600000US10925,10925,ZCTA5 10925,1636,247,173,40,126
8600000US10926,10926,ZCTA5 10926,1235,166,217,79,44
8600000US10927,10927,ZCTA5 10927,3388,1192,794,167,156
8600000US10928,10928,ZCTA5 10928,1830,127,96,125,75
8600000US10930,10930,ZCTA5 10930,3479,333,209,16,281
8600000US10931,10931,ZCTA5 10931,298,31,41,5,25
8600000US10932,10932,ZCTA5 10932,21,0,0,0,0
8600000US10933,10933,ZCTA5 10933,378,0,0,0,10
8600000US10940,10940,ZCTA5 10940,16589,2898,780,604,725
8600000US10941,10941,ZCTA5 10941,5247,753,201,45,141
8600000US10950,10950,ZCTA5 10950,10750,2161,1990,1416,754
8600000US10952,10952,ZCTA5 10952,6932,1635,1121,1200,1108
8600000US10953,10953,ZCTA5 10953,89,0,0,0,0
8600000US10954,10954,ZCTA5 10954,8568,967,1184,166,538
8600000US10956,10956,ZCTA5 10956,11482,1563,1059,100,629
8600000US10958,10958,ZCTA5 10958,1229,165,14,35,22
8600000US10960,10960,ZCTA5 10960,5720,522,711,414,528
8600000US10962,10962,ZCTA5 10962,1861,289,90,64,123
8600000US10963,10963,ZCTA5 10963,874,99,41,9,46
8600000US10964,10964,ZCTA5 10964,453,78,0,15,83
8600000US10965,10965,ZCTA5 10965,5440,683,645,132,378
8600000US10968,10968,ZCTA5 10968,904,39,95,16,95
8600000US10969,10969,ZCTA5 10969,595,59,29,0,78
8600000US10970,10970,ZCTA5 10970,3686,546,200,38,384
8600000US10973,10973,ZCTA5 10973,1134,39,28,5,26
8600000US10974,10974,ZCTA5 10974,1342,115,73,48,72
8600000US10975,10975,ZCTA5 10975,130,18,0,0,0
8600000US10976,10976,ZCTA5 10976,773,80,92,52,95
8600000US10977,10977,ZCTA5 10977,14175,4642,3063,1777,829
8600000US10979,10979,ZCTA5 10979,67,0,0,0,0
8600000US10980,10980,ZCTA5 10980,5733,720,277,19,200
8600000US10983,10983,ZCTA5 10983,2138,160,173,2,69
8600000US10984,10984,ZCTA5 10984,1397,107,148,48,40
8600000US10985,10985,ZCTA5 10985,28,0,0,0,0
8600000US10986,10986,ZCTA5 10986,724,78,40,9,24
8600000US10987,10987,ZCTA5 10987,1173,109,122,10,103
8600000US10988,10988,ZCTA5 10988,297,35,15,0,19
8600000US10989,10989,ZCTA5 10989,4370,351,314,13,175
8600000US10990,10990,ZCTA5 10990,6760,681,620,291,605
8600000US10992,10992,ZCTA5 10992,3737,541,331,15,110
8600000US10993,10993,ZCTA5 10993,1321,295,79,142,71
8600000US10994,10994,ZCTA5 10994,3230,271,193,43,186
8600000US10996,10996,ZCTA5 10996,844,109,20,1269,1338
8600000US10998,10998,ZCTA5 10998,1122,157,33,0,59
8600000US11001,11001,ZCTA5 11001,9075,991,2565,381,512
8600000US11003,11003,ZCTA5 11003,15219,1861,4765,488,395
8600000US11004,11004,ZCTA5 11004,4606,696,1641,172,126
8600000US11005,11005,ZCTA5 11005,162,0,104,7,22
8600000US11010,11010,ZCTA5 11010,9049,526,1309,257,342
8600000US11020,11020,ZCTA5 11020,1639,364,679,55,126
8600000US11021,11021,ZCTA5 11021,4107,483,2579,476,635
8600000US11023,11023,ZCTA5 11023,2243,281,966,162,313
8600000US11024,11024,ZCTA5 11024,1471,260,714,114,439
8600000US11030,11030,ZCTA5 11030,4159,341,2081,227,525
8600000US11040,11040,ZCTA5 11040,14016,1379,3393,333,586
8600000US11042,11042,ZCTA5 11042,0,0,0,0,0
8600000US11050,11050,ZCTA5 11050,7689,695,3848,489,961
8600000US11096,11096,ZCTA5 11096,2084,257,729,279,84
8600000US11101,11101,ZCTA5 11101,1636,333,10239,954,339
8600000US11102,11102,ZCTA5 11102,2565,480,13066,1218,804
8600000US11103,11103,ZCTA5 11103,3069,673,16932,1463,523
8600000US11104,11104,ZCTA5 11104,1773,328,10724,890,742
8600000US11105,11105,ZCTA5 11105,3794,924,13763,1473,900
8600000US11106,11106,ZCTA5 11106,2569,418,15719,1666,666
8600000US11109,11109,ZCTA5 11109,483,24,2789,80,95
8600000US11201,11201,ZCTA5 11201,1989,436,22758,3684,2870
8600000US11203,11203,ZCTA5 11203,8762,1150,20368,1612,732
8600000US11204,11204,ZCTA5 11204,6626,2466,16915,4135,971
8600000US11205,11205,ZCTA5 11205,2141,586,11709,2741,1261
8600000US11206,11206,ZCTA5 11206,3225,983,23728,4299,1384
8600000US11207,11207,ZCTA5 11207,7382,1120,24387,1651,980
8600000US11208,11208,ZCTA5 11208,7759,1706,24904,1572,773
8600000US11209,11209,ZCTA5 11209,7809,1785,18949,2919,1433
8600000US11210,11210,ZCTA5 11210,8708,1518,16382,1733,886
8600000US11211,11211,ZCTA5 11211,4701,1245,30486,7520,3469
8600000US11212,11212,ZCTA5 11212,5382,1273,20611,1900,544
8600000US11213,11213,ZCTA5 11213,3993,961,18002,2646,1158
8600000US11214,11214,ZCTA5 11214,9104,2583,24621,2465,800
8600000US11215,11215,ZCTA5 11215,3847,1024,27778,3271,4077
8600000US11216,11216,ZCTA5 11216,3273,626,21208,1716,1204
8600000US11217,11217,ZCTA5 11217,1261,346,15667,1859,2134
8600000US11218,11218,ZCTA5 11218,5889,1137,20387,3084,1656
8600000US11219,11219,ZCTA5 11219,6166,2742,15142,8486,1350
8600000US11220,11220,ZCTA5 11220,5241,3203,27416,6889,556
8600000US11221,11221,ZCTA5 11221,5172,630,26693,2017,1520
8600000US11222,11222,ZCTA5 11222,2534,528,15052,1906,1216
8600000US11223,11223,ZCTA5 11223,7706,1929,17903,2727,1508
8600000US11224,11224,ZCTA5 11224,3629,876,8734,1508,388
8600000US11225,11225,ZCTA5 11225,3376,906,21028,1811,1350
8600000US11226,11226,ZCTA5 11226,6008,1294,34078,2342,1612
8600000US11228,11228,ZCTA5 11228,6300,1807,9828,1564,468
8600000US11229,11229,ZCTA5 11229,9710,2242,18724,2501,1658
8600000US11230,11230,ZCTA5 11230,8657,2227,17788,4406,1151
8600000US11231,11231,ZCTA5 11231,1630,394,12459,2055,1510
8600000US11232,11232,ZCTA5 11232,1049,465,9853,1415,409
8600000US11233,11233,ZCTA5 11233,5558,676,20565,1272,1045
8600000US11234,11234,ZCTA5 11234,18359,3291,18997,1764,1020
8600000US11235,11235,ZCTA5 11235,9237,2523,16652,3397,1486
8600000US11236,11236,ZCTA5 11236,16512,2545,25860,1545,850
8600000US11237,11237,ZCTA5 11237,2460,499,19546,2632,836
8600000US11238,11238,ZCTA5 11238,2543,512,22208,1809,1930
8600000US11239,11239,ZCTA5 11239,1419,129,2390,185,0
8600000US11351,11351,ZCTA5 11351,0,0,0,0,0
8600000US11354,11354,ZCTA5 11354,7213,3924,10578,3704,521
8600000US11355,11355,ZCTA5 11355,7881,5846,15476,4819,549
8600000US11356,11356,ZCTA5 11356,4342,1680,3707,727,361
8600000US11357,11357,ZCTA5 11357,10693,1462,4200,409,331
8600000US11358,11358,ZCTA5 11358,7685,2052,6779,734,465
8600000US11359,11359,ZCTA5 11359,0,0,0,0,0
8600000US11360,11360,ZCTA5 11360,4771,598,2579,224,411
8600000US11361,11361,ZCTA5 11361,7508,1575,4474,554,332
8600000US11362,11362,ZCTA5 11362,5128,739,1977,253,529
8600000US11363,11363,ZCTA5 11363,1783,244,1163,74,166
8600000US11364,11364,ZCTA5 11364,8536,1962,5054,282,663
8600000US11365,11365,ZCTA5 11365,9385,1887,7155,581,453
8600000US11366,11366,ZCTA5 11366,2744,516,2331,271,228
8600000US11367,11367,ZCTA5 11367,7468,1690,7735,1332,351
8600000US11368,11368,ZCTA5 11368,7756,2709,34847,4876,576
8600000US11369,11369,ZCTA5 11369,4051,1446,9400,1024,283
8600000US11370,11370,ZCTA5 11370,3935,787,6372,614,253
8600000US11371,11371,ZCTA5 11371,0,0,0,0,0
8600000US11372,11372,ZCTA5 11372,5102,1623,22755,2302,552
8600000US11373,11373,ZCTA5 11373,5626,2510,33085,3407,780
8600000US11374,11374,ZCTA5 11374,4610,1060,12776,1952,870
8600000US11375,11375,ZCTA5 11375,7992,1904,21870,1995,1514
8600000US11377,11377,ZCTA5 11377,8316,1864,30912,2414,759
8600000US11378,11378,ZCTA5 11378,6242,1235,7311,830,319
